Date,EURUSD,AEEMMI,BATTMI,BTECL,GOAIMI,IBCFDE,IROBDE,IS0MDE,ISPYMI,IWDAAS,LYM8DE,NQSEDE,QDVEDE,REUSEPA,SC0CDE,SP5PA,SXR8DE,VWCEDE,WCBRMI,WTAIMI,A2AMI,BY6BE,CJ6BE,ENELMI,ENIMI,IPMI,LDOMI,MSFDE,N3IABE,NOVABE,SBLBE,STMMIMI,U6ZBE,UCGMI,VO51BE,XPEV,IT25L,IB25DE,WDCHM,IBCJDE,INLDE,ASMLAS,TSFABE,LLYDE,V60AAS,TT6F,E6ZF,Z0YBE,XESPDE,QDV5DE,EUNNDE,LYXIBMC,CACPA,DAPPMI,CCC3DE,MBGF,NVDF,PSTMI,BNPPA,EDPF,SIEDE,GLEPA,C001DE,RNOVI,ALCATPA,HEALAS,CSMIBMI,IMAEAS,LYBKDE,H4ZPDE,IS3NDE,IQQLDE,AK8EDE,CBU5DE,BTCEPA,ZPRRDE,SGLDMI,XDEWDE,ASWCDE,DFNDMI,DFENDE,EUDFDE,USE5MI,IUSEMI,IBCHDE,IS3RDE,IS3QDE,IS3SDE,IBCIDE,VAGFDE,IB1TDE,3SISMI,XEONDE
2022-11-15,1.03,4.45,16.85,6.18,75.97,86.11,19.1,136.49,18.98,72.86,53.05,7.44,16.37,15.28,99.95,38.44,399.72,96,16.37,43.37,1.17,19.88,23.06,4.34,12.25,43.72,7.29,230.98,11.37,52.17,2.44,36.83,4.03,11.15,7.27,9.02,100,5,38.08,12.59,28.83,565.98,75.61,333.19,25.76,29.61,73.63,117.55,23.41,7.3,41.1,76.39,61.54,2.76,53.96,55.32,16.07,8.29,45.96,3.83,113.65,21.91,138.6,30.35,4.77,7.42,102.98,72.02,95.32,5.49,27.73,22.22,9.98,90.77,15.59,51.66,164.76,74.61,7.19,5.27,18.53,25.02,3.22,86.2,66.72,53.42,46.56,32.89,221.6,22.01,6.98,3.609,134.84
2022-11-16,1.04,4.34,16.5,6.11,74.29,85.06,18.58,137.41,18.41,71.88,52.71,7.28,15.96,15.11,98.97,37.88,394.25,94.6,15.76,41.65,1.17,19.53,23.36,4.36,12.15,42.85,7.44,228.11,10.15,52.17,2.49,35.87,3.74,11.1,7.19,8.03,100,5,37.87,12.37,27.67,545.85,75.51,333.59,25.57,29.61,74.6,117.55,23.17,7.13,40.6,75.62,61.21,2.57,53.63,52.66,15.3,8.19,45.62,3.82,111.8,21.44,138.6,29.15,4.64,7.23,102.58,72.02,94.78,5.34,27.08,21.66,9.98,90.77,15.05,50.4,165.09,73.51,7.19,5.27,18.53,25.02,3.25,85.11,65.96,53.14,45.89,32.42,223.12,22.12,6.98,3.586,134.87
2022-11-17,1.04,4.35,16.39,6.03,73.79,84.1,18.37,137.43,18.11,71.57,51.76,7.22,15.95,15.02,98.7,37.7,392.26,94.21,15.29,41.15,1.16,19.07,22.71,4.24,11.92,43.01,7.22,229.14,10.21,52.17,2.41,35.89,3.7,11.12,6.79,8,100,5,35.38,12.12,27.52,552.01,75.7,340.6,25.5,29.46,74.6,117.55,23,7.13,40.66,74.83,60.94,2.49,53.88,51.77,14.98,8.14,45.99,3.79,119.61,21.62,138.6,29.91,4.6,7.14,101.58,72.02,94.74,5.43,27.12,21.45,9.98,90.77,15.32,49.72,164.61,72.68,7.19,5.27,18.53,25.02,3.13,84.12,65.31,53,45.71,32.3,223.27,22.08,6.98,3.973,134.86
2022-11-18,1.04,4.34,16.52,6.12,74.29,84.92,18.5,138.04,18.25,72.08,52.7,7.25,16.04,15.2,99.76,37.96,395.26,94.83,15.2,41.26,1.18,18.94,22.4,4.38,12.01,43.58,7.23,227.28,10.31,51.94,2.39,36.16,3.7,11.19,6.67,7.76,100,5,35.02,12.07,27.73,558.26,76.18,341.68,25.6,29.36,73.63,116.57,23.23,7.13,40.88,75.61,61.53,2.43,54.46,53.33,14.69,8.18,46.69,3.77,122.31,21.57,138.6,30.03,4.67,7.21,103,72.02,96.13,5.32,27,21.62,9.98,90.77,15.3,50.39,163.88,73.58,7.19,5.27,18.53,25.02,3.18,84.92,65.93,53.54,46.1,32.69,223.72,22.1,6.98,3.851,134.87
2022-11-21,1.03,4.32,16.4,6.09,74.27,84.54,18.44,137.71,18.35,72.32,53.29,7.2,16.05,15.29,99.78,38.21,397.53,95.06,15.2,40.74,1.17,19.08,22.94,4.32,11.56,43.44,7.21,231.79,9.77,52.17,2.36,36.12,3.57,11.33,6.79,7.32,100,5,35.62,12,27.4,550.64,75.61,345.45,25.62,29.78,75.58,119.51,23.42,7.15,40.88,76.54,61.47,2.26,55.74,53.11,15,8.14,46.09,3.79,119.17,21.47,138.6,29.99,4.72,7.25,102.28,72.02,96.29,5.27,26.91,21.66,9.98,90.77,14.84,50.4,163.55,74.23,7.19,5.27,18.53,25.02,3,84.54,65.65,53.6,46.27,32.75,223.48,22.13,6.98,4.107,134.88
2022-11-22,1.02,4.32,16.56,6.07,74.5,85.15,18.48,137.69,18.26,72.83,53.24,7.2,16.1,15.4,100.42,38.44,399.69,95.61,15.03,40.89,1.17,18.6,22.71,4.34,12.08,43.11,7.36,231.45,9.65,53.61,2.37,36.16,3.66,11.47,6.54,7.03,100,5,34.88,12.23,27.53,557.38,76.38,344.32,25.74,29.64,77.53,117.55,23.83,7.18,41.42,77.54,61.66,2.25,55.77,53.53,15.43,8.1,45.93,3.78,120.63,21.38,138.6,30.43,4.68,7.2,103.38,72.02,97.15,5.21,26.94,21.72,9.98,90.77,14.98,50.54,163.73,74.79,7.19,5.27,18.53,25.02,3.05,85.22,66.13,54.41,46.52,33.17,224.3,22.15,6.98,3.9145,134.89
2022-11-23,1.03,4.32,16.65,6.11,75,86.18,18.72,138.65,18.46,73.11,53.52,7.35,16.28,15.49,101.04,38.55,400.98,95.94,15.33,41.34,1.15,18.31,22.64,4.3,12.14,43.28,7.34,233.56,9.95,54.09,2.32,36.56,3.75,11.29,6.58,7.31,100,5,34.82,12.21,27.7,570.28,77.05,341.28,25.84,29.22,78.5,116.57,23.83,7.11,41.74,77.79,61.82,2.3,55.67,53.42,15.83,8.18,46.19,3.81,120.63,21.61,138.6,30.32,4.73,7.24,103.32,72.02,97.37,5.21,26.92,21.84,9.98,90.77,15.05,50.66,162.52,74.81,7.19,5.27,18.53,25.02,3.17,86.17,66.76,54.25,46.73,33.19,225.69,22.22,6.98,3.7275,134.88
2022-11-24,1.04,4.35,16.7,6.11,75.18,86.45,18.8,139.65,18.48,73.22,53.59,7.38,16.29,15.5,101.52,38.54,400.68,96.17,15.45,41.81,1.16,18.08,22.73,4.37,12.19,43.28,7.4,234.83,10.11,53.85,2.3,36.6,3.7,11.4,6.57,7.07,100,5,35.33,12.48,27.69,564.22,77.34,340.79,25.92,28.85,78.02,114.61,24,7.16,42.08,78.24,62.11,2.34,55.4,53.54,15.96,8.08,46.62,3.84,120.88,21.87,138.6,31.22,4.91,7.27,103.92,72.02,98.03,5.21,27.11,21.93,9.98,90.77,15.12,50.63,163.14,74.71,7.19,5.27,18.53,25.02,3.24,86.46,67.01,54.32,46.76,33.31,226.93,22.33,6.98,3.6055,134.9
2022-11-25,1.04,4.3,16.39,6.11,75.14,86.22,18.7,138.33,18.4,73.13,53.7,7.3,16.13,15.44,101.58,38.46,400.2,95.96,15.26,41.31,1.19,17.39,23.34,4.38,12.29,42.95,7.47,233.07,9.68,54.33,2.3,36.35,3.68,11.21,6.61,7.07,100,5,35.44,12.47,27.31,560.9,77.24,344.42,25.84,28.83,78.5,115.59,24.12,7.18,41.91,78.53,62.19,2.31,55.57,53.64,15.64,8.22,46.71,3.89,121.9,21.81,138.6,30.64,4.85,7.25,103.8,72.02,98.34,5.12,26.86,21.95,9.98,90.77,15.06,50.72,162.66,74.88,7.19,5.27,18.53,25.02,3.22,86.23,66.89,54.46,46.7,33.37,225.62,22.25,6.98,3.692,134.92
2022-11-28,1.04,4.31,16.3,6.1,74.3,85.47,18.46,137.87,18.21,72.57,53.12,7.25,15.93,15.4,100.92,38.16,397.11,95.38,15.11,40.47,1.16,17.46,22.25,4.3,12.05,42.43,7.53,229.24,9.52,55.05,2.37,35.57,3.65,11.19,6.52,6.89,100,5,35.65,12.32,26.71,553.76,74.07,346.83,25.7,29,78.99,115.59,23.85,7.2,41.89,77.62,61.78,2.21,55.88,52.95,15.52,8.13,46.24,3.82,121.42,21.55,138.6,30.36,4.75,7.18,102.82,72.02,96.9,5.19,26.9,21.63,9.98,90.77,14.81,50.13,162.27,74.21,7.19,5.27,18.53,25.02,3.2,85.45,66.42,54.12,46.42,33.08,225.26,22.27,6.98,3.911,134.95
2022-11-29,1.03,4.39,16.36,6.05,73.91,84.52,18.23,138.64,18.08,72.14,52.13,7.13,15.68,15.29,100.66,37.87,393.87,95.07,15.12,40.19,1.17,18.86,22.3,4.33,12.2,42.12,7.61,226.45,10.36,55.76,2.3,34.96,3.57,11.07,6.09,7.34,100,5,34.85,12.3,26.79,546.93,75.13,343.15,25.77,28.76,77.53,114.61,23.86,7.26,41.62,77.6,61.8,2.22,55.32,53.69,15.15,8.2,46.92,3.76,122.84,21.61,138.6,30.76,4.8,7.2,102.8,72.02,97.85,5.42,27.34,21.49,9.98,90.77,15.13,49.93,163.55,73.9,7.19,5.27,18.53,25.02,3.13,84.6,65.82,54.01,46.17,33.12,226.48,22.25,6.98,3.78,134.91
2022-11-30,1.03,4.5,16.65,6.09,74.26,84.84,18.34,138.2,17.75,72.57,52.31,7.17,15.82,15.37,101.46,38.08,396.38,95.87,14.64,40.71,1.15,20.43,22.21,4.36,12.31,41.96,7.47,229.59,12.3,56.96,2.29,35.25,3.53,11.13,6.22,10.81,100,5,34.58,12.3,26.51,548.2,75.61,346.24,25.74,28.3,77.53,115.59,23.99,7.34,41.48,77.92,62.4,2.24,55.74,55.81,15.27,8.17,46.8,3.83,121.12,21.54,138.6,31.79,4.8,7.23,103.44,72.02,97.96,5.65,28.01,21.56,9.98,90.77,15.47,50.06,164.26,74.25,7.19,5.27,18.53,25.02,3.08,84.84,66.11,54.32,46.58,33.24,227.31,22.2,6.98,3.5355,134.93
2022-12-01,1.04,4.45,16.66,6.28,75.41,87.22,18.74,139.48,18.58,73.32,53.15,7.46,16.2,15.5,102.28,38.53,401,96.57,15.59,41.94,1.16,19.89,22.95,4.46,12.11,42.59,7.5,236.2,11.66,56.96,2.29,36.07,3.67,10.72,6.55,9.97,100,5,34.88,12.56,27.31,568.81,75.8,345.84,26.02,28.95,78.99,117.55,24.1,7.3,41.57,78.6,62.64,2.32,56.22,55.3,16.34,8.17,46.1,3.95,123.38,20.97,138.6,32.19,4.99,7.39,103.58,72.02,96.55,5.54,27.64,21.84,9.98,90.77,15.61,50.65,165.67,74.98,7.19,5.27,18.53,25.02,3.35,87.21,67.52,54.16,47.06,33.35,231.05,22.43,6.98,3.0525,134.93
2022-12-02,1.05,4.47,16.71,6.27,75.12,86.71,18.76,139.16,18.47,73.01,52.89,7.39,16.04,15.48,102.2,38.35,398.72,96.18,15.37,41.82,1.18,19.53,22.21,4.47,11.94,42.91,7.56,235.71,11.3,57.2,2.2,35.89,3.5,10.71,6.38,11.45,100,5,33.74,12.32,26.69,561.48,75.03,348.25,26,28.88,78.5,115.59,24.02,7.24,41.29,78.39,62.51,2.33,56.7,55.18,15.99,8.22,46.2,3.97,124.34,20.99,138.6,31.47,5,7.34,103.38,72.02,96.69,5.67,27.74,21.61,9.98,90.77,15.34,50.53,164.93,74.59,7.19,5.27,18.53,25.02,3.35,86.72,67.2,54.01,46.83,33.13,229.95,22.43,6.98,2.838,134.94
2022-12-05,1.05,4.42,16.45,6.24,74.33,86.03,18.56,139.14,18.03,72.37,52.39,7.33,15.97,15.33,101.62,38.01,395.52,95.37,15.03,41.17,1.19,20.08,21.52,4.48,11.89,42.28,7.49,234.54,13.23,57.44,2.17,35.84,3.45,10.62,6.37,11.34,100,5,33.31,12.28,26.76,559.24,74.64,347.56,25.82,28.67,78.99,115.59,23.97,7.16,40.79,78.29,62.14,2.31,56.21,55.36,15.84,8.2,45.82,3.95,125.02,20.76,138.6,32.04,5.37,7.32,103.16,72.02,96.4,5.66,27.59,21.21,9.98,90.77,15.4,49.56,163.28,73.8,7.19,5.27,18.53,25.02,3.39,86.05,66.74,53.61,46.47,32.9,230,22.45,6.98,3.1375,134.95
2022-12-06,1.05,4.42,16.23,6.13,72.85,84.66,18.21,140.05,17.55,71.36,52.02,7.2,15.66,15.17,101.12,37.39,389.1,94.26,14.55,39.95,1.18,20.18,21.25,4.42,11.73,41.55,7.55,229.98,12.48,57.92,2.18,35.42,3.41,10.69,5.9,11.69,100,5,33.01,12.21,26.44,554.74,73.2,343.79,25.84,28.5,78.5,113.63,23.9,7.1,40.5,77.69,61.96,2.18,56.21,54.85,15.34,8.13,45.95,3.94,123.47,20.42,138.6,31.43,5.73,7.22,102.32,72.02,96.2,5.75,27.48,20.83,9.98,90.77,15.4,48.85,163.07,72.76,7.19,5.27,18.53,25.02,3.39,84.67,65.91,53.05,45.92,32.65,230.38,22.49,6.98,3.1245,134.95
2022-12-07,1.05,4.38,16.23,6.11,72.39,84.1,18.07,140.53,17.42,70.97,52.11,7.11,15.44,15.16,100.46,37.19,387.21,93.7,14.53,39.38,1.19,20.46,20.78,4.43,11.55,41.39,7.54,227.53,12.53,57.44,2.26,34.91,3.23,10.75,5.7,11,100,5,32.14,12.25,25.84,552.2,71.95,347.32,25.7,28.59,79.48,113.63,23.78,7.11,40.59,77.59,61.85,2.11,56.07,54.23,15.09,8.23,45.54,3.94,122.68,20.19,138.6,31.67,5.52,7.05,101.98,72.02,95.68,5.62,27.21,20.61,9.98,90.77,15.21,48.72,163.87,72.67,7.19,5.27,18.53,25.02,3.35,84.05,65.45,52.88,45.65,32.59,231.12,22.56,6.98,3.0225,134.96
2022-12-08,1.05,4.41,16.07,6.23,72.88,84.67,18.22,139.82,17.54,71.15,51.87,7.2,15.63,15.09,100.32,37.28,387.86,93.9,14.86,40.17,1.17,21.77,20.49,4.39,11.62,41.37,7.56,229.44,12.37,56.96,2.08,35.62,3.27,10.72,5.59,11.82,100,5,32.32,12.23,25.99,557.67,73.87,345.4,25.65,28.25,78.5,113.63,23.61,7.09,40.55,76.83,61.72,2.12,55.96,54.04,16.09,8.08,45.54,3.93,121.84,20.03,138.6,31.24,5.56,7.1,101.8,72.02,95.28,5.77,27.4,20.59,9.98,90.77,15.23,48.63,163.76,72.64,7.19,5.27,18.53,25.02,3.42,84.73,65.79,52.85,45.75,32.58,230.23,22.55,6.98,2.8085,134.98
2022-12-09,1.06,4.44,16.21,6.16,73.19,84.93,18.41,138.83,17.56,71.48,52.41,7.24,15.75,15.23,101.22,37.41,389.25,94.4,15,40.61,1.17,21.58,20.37,4.43,11.63,42.59,7.44,229.93,12.81,57.68,2.16,36.08,3.25,10.71,5.73,10.94,100,5,33.31,12.27,26.19,564.02,74.26,342.12,25.66,28.37,78.99,112.65,23.77,7.01,41.04,77.57,61.94,2.15,55.9,55.32,16.37,8.16,46.32,3.95,123.17,20.31,138.6,31.17,5.9,7.13,102.1,72.02,96.18,5.84,27.51,20.7,9.98,90.77,15.51,48.47,165.19,72.69,7.19,5.27,18.53,25.02,3.42,84.96,66.05,52.73,45.92,32.83,228.44,22.47,6.98,2.5845,135
2022-12-12,1.05,4.36,16.08,6.12,73.09,84.55,18.33,138.63,17.69,71.18,52.13,7.16,15.71,15.12,100.7,37.28,387.8,93.85,15.38,40.64,1.17,21.32,20.48,4.41,11.7,42.79,7.48,232.43,12.09,58.64,2.18,35.73,3.2,10.85,5.6,10.47,100,5,33.73,12.43,25.69,556.01,73.58,340.5,25.52,28.07,77.53,112.65,23.73,6.99,40.68,77.43,61.75,2.13,55.64,55.17,16.57,8.16,46.14,3.89,123.97,20.14,138.6,31.05,5.9,7.09,102.34,72.02,95.74,5.66,27.06,20.73,9.98,90.77,15.28,48.47,163.61,72.62,7.19,5.27,18.53,25.02,3.4,84.52,65.77,52.53,45.68,32.62,228.7,22.43,6.98,2.739,135
2022-12-13,1.05,4.4,16.15,6.27,73.78,86.7,18.72,138.83,17.79,72.2,52.76,7.42,16.15,15.31,101.98,37.86,393.84,95.1,15.57,41.5,1.18,21.54,20.82,4.46,11.87,44.31,7.52,240.08,11.82,58.64,2.16,36.98,3.39,10.99,5.82,10.31,100,5,34.16,12.65,26.27,579.56,73.39,336.92,25.9,28.1,77.53,111.67,23.94,7.01,41.24,78.46,62.58,2.15,56.16,55.65,16.86,8.26,46.97,3.96,124.48,20.72,138.6,30.55,5.86,7.21,103.48,72.02,97.23,5.76,27.39,21,9.98,90.77,15.45,48.87,164.42,73.39,7.19,5.27,18.53,25.02,3.6,86.74,67.16,52.75,46.48,33.02,228.47,22.53,6.98,2.4995,134.99
2022-12-14,1.06,4.38,16.13,6.34,73.75,86.53,18.64,138.2,17.76,72.05,52.8,7.37,16.05,15.32,101.98,37.75,392.72,94.89,15.57,41.39,1.2,21.13,20.51,4.46,11.7,44.25,7.55,240.76,11.56,59.59,2.22,36.47,3.17,10.91,5.72,10.19,100,5,34.04,12.68,26.07,572.13,73.49,334.42,25.74,28.42,78.02,112.65,23.99,7.01,41.24,78.33,62.45,2.14,56.22,55.38,16.49,8.26,46.87,3.97,122.79,20.39,138.6,30.73,5.8,7.15,103.24,72.02,96.65,5.75,27.2,20.87,9.98,90.77,15.91,48.81,164.25,73.36,7.19,5.27,18.53,25.02,3.61,86.57,67,52.69,46.43,32.97,227,22.51,6.98,2.4535,135.02
2022-12-15,1.07,4.28,15.53,6.18,70.91,83.45,17.91,135.66,16.96,69.57,50.84,7.06,15.29,14.78,98.99,36.38,378.58,91.8,14.81,39.43,1.17,21.15,20.45,4.29,11.22,42.89,7.55,229.24,11.11,60.31,2.23,34.67,3.11,10.74,5.57,10.13,100,5,32.8,12.4,24.68,538.82,72.66,330.59,25.3,28.71,77.53,111.67,23.59,6.84,39.98,77.14,60.52,2.02,54.84,53.63,16.06,7.83,45.26,4.12,117.71,19.86,138.6,30.18,5.61,7.02,99.88,72.02,94.1,5.65,26.64,20.26,9.98,90.77,15.8,47.01,161.22,70.96,7.19,5.27,18.53,25.02,3.58,83.42,64.97,51.46,44.84,32.07,222.85,22.47,6.98,2.724,135
2022-12-16,1.06,4.31,15.55,6.09,70.58,82.3,17.72,134.9,16.68,69,50.3,6.96,15.07,14.68,97.83,36.05,375.33,91.25,14.55,38.98,1.14,20.88,20.04,4.29,11.09,42.3,7.58,226.4,11.29,59.83,2.25,34.21,3.03,10.93,5.39,10.3,100,5,30.2,12.39,24.19,528.07,70.72,330.64,25.15,27.65,76.55,109.71,23.28,6.87,40.14,75.91,59.9,1.92,54.97,53.51,15.68,7.87,46.02,4.02,117.3,20.11,138.6,29.78,5.69,6.99,99.39,72.02,95.63,5.69,26.83,19.9,9.98,90.77,15.23,46.65,163.03,70.27,7.19,5.27,18.53,25.02,3.5,82.29,64.12,51.29,44.5,31.82,220.42,22.4,6.98,2.762,135.02
2022-12-19,1.06,4.3,15.5,6.04,70.09,81.88,17.61,134.27,16.52,68.74,50.15,6.88,14.84,14.65,98.08,35.84,373.04,90.9,14.35,38.55,1.15,20.56,20.54,4.28,11.17,42.24,7.46,221.74,10.41,59.83,2.22,33.93,3.05,10.84,5.72,9.66,100,5,30.05,12.37,24.27,524.94,70.92,330.59,25.08,27.42,76.07,109.71,23.39,6.92,40.03,76.29,60.05,1.84,55.07,53.78,15.24,7.88,45.72,3.99,118.17,20.1,138.6,30,5.58,6.9,99.61,72.02,95.65,5.61,26.75,19.73,9.98,90.77,14.94,46.4,162.84,70.09,7.19,5.27,18.53,25.02,3.52,81.9,63.9,51.46,44.28,31.78,219.14,22.23,6.98,2.773,135.04
2022-12-20,1.06,4.29,15.37,6.03,69.82,81.64,17.5,133.53,16.43,68.47,49.77,6.83,14.78,14.55,97.74,35.68,371.2,90.6,14.21,38.28,1.12,20.02,19.79,4.28,11.17,41.8,7.61,221.35,10.2,58.88,2.2,33.82,2.95,11.27,5.43,10.19,100,5,29.42,12.55,24.04,517.81,69.17,331.77,24.95,26.67,75.58,108.73,23.53,6.9,40.68,76.79,59.89,1.87,54.95,53.48,15.14,8.02,46.37,3.93,117.95,20.55,138.6,29.02,5.61,6.82,99.51,72.02,98.14,5.52,26.75,19.6,9.98,90.77,14.98,46.35,165.04,69.62,7.19,5.27,18.53,25.02,3.54,81.65,63.65,51.61,44.06,31.91,217.5,22.05,6.98,2.4145,135.08
2022-12-21,1.06,4.32,15.39,6.19,70.93,83.03,17.77,133.87,16.62,69.74,50.39,6.96,15.14,14.81,99.38,36.4,378.62,92.1,14.46,38.92,1.15,19.88,20.3,4.35,11.57,42.65,7.77,225.86,10.57,59.59,2.3,34.42,3.28,11.45,5.56,11.3,100,5,30.22,12.8,24.39,532.66,70.43,341.82,25.17,27.04,77.04,108.73,23.89,6.85,40.53,77.96,61.12,1.88,55.99,53.9,15.6,8.08,47.31,4.05,119.91,21.14,138.6,29.08,5.64,6.99,101.16,72.02,99.53,5.59,26.9,20,9.98,90.77,15,47.41,165.5,70.94,7.19,5.27,18.53,25.02,3.51,83.08,64.66,52.25,44.94,32.31,218.5,22.17,6.98,2.4045,135.06
2022-12-22,1.06,4.3,15.08,6.12,69.49,81.51,17.37,133.55,16.16,68.65,49.78,6.77,14.67,14.59,98.48,35.76,372.24,90.84,13.99,37.51,1.13,19.99,20.47,4.31,11.5,41.7,7.72,218.6,10.38,59.83,2.43,33.18,3.42,11.31,5.83,10.83,100,5,29.28,12.79,23.24,510.78,70.34,340.35,25.17,27.65,77.53,111.67,23.74,6.75,40.36,77.27,60.51,1.8,55.55,52.34,14.2,8.01,47.13,4.04,118.67,20.98,138.6,29.56,5.53,6.99,100.12,72.02,99.37,5.61,26.79,19.74,9.98,90.77,14.99,46.38,163.81,69.9,7.19,5.27,18.53,25.02,3.48,81.45,63.67,51.94,44.26,32,218.25,22.12,6.98,2.5165,135.07
2022-12-23,1.06,4.29,15.03,6.17,69.61,81.93,17.38,133.36,16.07,68.82,49.96,6.78,14.66,14.6,98.54,35.84,373.06,91.01,13.85,37.53,1.13,19.53,20.86,4.33,11.58,42.42,7.88,219.34,10.92,60.07,2.29,32.92,3.44,11.35,5.67,10.06,100,5,28.78,12.8,23.52,505.01,67.91,338.49,25,27.32,77.53,110.69,23.76,6.65,40.31,77.37,60.47,1.81,55.54,52.82,14.23,8.02,47.12,4.04,118.65,21.16,138.6,28.67,5.47,6.89,100.36,72.02,99.51,5.57,26.68,19.87,9.98,90.77,15.14,46.52,163.98,70.2,7.19,5.27,18.53,25.02,3.52,81.86,63.96,52.07,44.35,32.1,218.23,22.13,6.98,2.45,135.13
2022-12-26,1.07,4.33,15.01,5.91,69.55,82.07,17.3,132.42,16.05,68.83,50,6.74,14.58,14.64,98.7,35.83,372.58,91.08,13.76,37.37,1.13,18.84,20.89,4.31,11.64,42.04,7.96,218.55,10.34,60.07,2.33,32.55,3.48,11.33,5.76,9.8,100,5,28.52,12.5,23.46,498.56,68.69,338.49,25.15,27.3,77.53,110.69,23.77,6.73,40.13,77.3,60.95,1.76,55.86,53.3,13.25,8.03,47.3,4.05,119.56,21.21,138.6,28.78,5.38,6.83,100.14,72.02,99.65,5.71,26.94,19.88,9.98,90.77,15.04,46.44,165.11,70.41,7.19,5.27,18.53,25.02,3.52,81.86,63.96,52.07,44.35,32.1,218.23,22.13,6.98,2.45,135.13
2022-12-27,1.06,4.33,15.01,5.91,69.55,82.07,17.3,132.42,16.05,68.83,50,6.74,14.58,14.64,98.7,35.83,372.58,91.08,13.76,37.37,1.13,18.84,20.89,4.31,11.64,42.04,7.96,218.55,10.34,60.07,2.33,32.55,3.48,11.33,5.76,9.8,100,5,28.52,12.5,23.46,498.56,68.69,338.49,25.15,27.3,77.53,110.69,23.77,6.73,40.13,77.3,60.95,1.76,55.86,53.3,13.25,8.03,47.3,4.05,119.56,21.21,138.6,28.78,5.38,6.83,100.14,72.02,99.65,5.71,26.94,19.88,9.98,90.77,15.04,46.44,165.11,70.41,7.19,5.27,18.53,25.02,3.56,82.13,64.09,52.15,44.35,32.06,215.9,22.01,6.98,2.3485,135.1
2022-12-28,1.06,4.3,14.77,5.91,69.05,81.38,17.15,132.35,15.87,68.46,50.05,6.65,14.44,14.56,98.46,35.63,370.51,90.56,13.61,36.66,1.12,19.42,21.13,4.29,11.61,42.28,7.92,217.82,9.45,59.83,2.31,32.15,3.54,11.38,5.87,9.39,100,5,29.16,12.53,23.26,490.26,67.24,336.82,24.9,27.38,78.5,111.67,23.73,6.78,40.01,77.21,60.61,1.69,55.91,52.7,13.31,7.96,46.91,4.02,118.54,21.11,138.6,28.82,5.39,6.77,99.84,72.02,99.34,5.62,26.77,19.72,9.98,90.77,14.85,45.98,163.88,70.07,7.19,5.27,18.53,25.02,3.46,81.43,63.61,51.93,44.14,31.95,216.72,21.96,6.98,2.505,135.08
2022-12-29,1.06,4.34,14.95,6.06,69.97,82.35,17.46,133.05,16.16,68.96,50.19,6.79,14.67,14.64,99.21,35.89,373.22,91.27,14.08,37.65,1.14,19.42,21.28,4.33,11.68,42.75,7.98,220.81,9.24,60.07,2.24,32.83,3.42,11.38,5.82,9.88,100,5,28.42,12.86,23.55,504.82,68.88,340.3,24.85,26.33,77.04,108.73,23.9,6.81,40.31,77.77,61.2,1.73,55.71,53.36,13.7,8.05,47.22,4.01,120.4,21.2,138.6,28.77,5.45,6.9,101.04,72.02,99.69,5.72,27.04,19.98,9.98,90.77,14.78,46.6,164.2,70.45,7.19,5.27,18.53,25.02,3.58,82.37,64.25,51.92,44.44,32.08,218.09,21.98,6.98,2.38,135.11
2022-12-30,1.07,4.27,14.8,6.01,69.44,81.83,17.29,132.48,16.07,68.29,49.83,6.73,14.51,14.47,98.32,35.56,370.73,90.61,13.99,37.17,1.12,19.35,20.84,4.27,11.42,41.63,7.86,219.09,9.34,60.55,2.29,32.33,3.55,11.34,5.8,9.94,100,5,29.38,12.76,23.48,492.21,68.5,336.72,24.73,27.67,77.53,110.69,23.72,6.77,40.1,76.93,60.26,1.74,55.62,52.81,13.47,7.94,46.64,4.05,119.67,21.08,138.6,28.66,5.41,6.86,99.55,72.02,99.25,5.65,26.82,19.85,9.98,90.77,14.58,46.24,164.17,70.02,7.19,5.27,18.53,25.02,3.62,81.67,63.79,51.65,44.12,31.89,217.04,21.92,6.98,2.4375,135.11
2023-01-02,1.07,4.31,15.2,6.04,71.16,83.51,17.67,132.97,16.58,69.86,50.47,6.92,14.97,14.78,99.51,36.47,379.36,92.27,14.45,38.51,1.14,19.31,20.66,4.39,11.78,42.18,8.09,223.85,9.55,60.55,2.3,32.76,3.58,11.49,5.78,10.18,100,5,29.59,12.78,24.42,505.01,68.69,338.39,25.21,26.51,77.53,109.71,24.12,6.8,40.7,78.25,61.39,1.83,56.48,54.76,13.97,8.03,48.11,3.99,119.83,21.71,138.6,28.73,5.67,6.91,101.42,72.02,100.84,5.7,26.87,20.16,9.98,90.77,14.86,47.5,165.47,71.48,7.19,5.27,18.53,25.02,3.58,83.42,64.92,52.65,44.98,32.51,218.36,21.89,6.98,2.461,135.12
